Order ID,Product ID,Category,Sub-Category,Product Name
US-2017-155299,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac
US-2014-106992,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer
US-2014-106992,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer
CA-2016-125318,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone
CA-2015-155040,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse
CA-2017-136826,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack"
CA-2016-111010,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands
US-2017-145366,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving
US-2017-145366,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13"
CA-2017-163979,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart
CA-2015-155334,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling
CA-2015-155334,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection
CA-2015-155334,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders
CA-2017-118136,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
CA-2017-118136,OFF-AR-10001427,Office Supplies,Art,Newell 330
CA-2017-132976,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad"
CA-2017-132976,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n'' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages"
CA-2017-132976,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office
CA-2017-132976,OFF-LA-10002043,Office Supplies,Labels,Avery 489
US-2015-161991,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders
US-2015-161991,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker
CA-2015-130890,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top"""
CA-2015-130883,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper
CA-2015-130883,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse
CA-2015-130883,OFF-PA-10004100,Office Supplies,Paper,Xerox 216
CA-2016-112697,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine
CA-2016-112697,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"
CA-2016-112697,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener
CA-2016-110772,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips
CA-2016-110772,OFF-LA-10004689,Office Supplies,Labels,Avery 512
CA-2016-110772,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930
CA-2016-110772,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish"
CA-2014-111451,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock"""
CA-2014-111451,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs
CA-2014-111451,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection
CA-2014-111451,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers
CA-2014-111451,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"
CA-2016-142545,OFF-PA-10002105,Office Supplies,Paper,Xerox 223
CA-2016-142545,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"""
CA-2016-142545,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939
CA-2016-142545,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts"
CA-2016-142545,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings
US-2017-152380,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables
CA-2015-144253,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
CA-2014-130960,OFF-AR-10003651,Office Supplies,Art,Newell 350
CA-2014-111003,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack"
CA-2014-111003,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners
CA-2017-126774,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils
CA-2016-142902,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
CA-2016-142902,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
CA-2016-142902,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"
CA-2016-142902,OFF-LA-10000634,Office Supplies,Labels,Avery 509
CA-2014-120887,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black"
CA-2014-167850,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone
CA-2014-167850,OFF-PA-10001937,Office Supplies,Paper,Xerox 21
CA-2014-164259,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670"
CA-2014-164973,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair
CA-2014-164973,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier
CA-2014-164973,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550
CA-2014-164973,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
CA-2014-164973,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black"
CA-2014-156601,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips
CA-2016-162138,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers
CA-2016-162138,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800
CA-2017-153339,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp
US-2016-141544,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone
US-2016-141544,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black"
US-2016-141544,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs
US-2016-141544,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels
US-2016-141544,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
US-2016-150147,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone
US-2016-150147,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers
US-2016-150147,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels
CA-2015-137946,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders
CA-2015-137946,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier
CA-2015-137946,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders
CA-2014-129924,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders
CA-2014-129924,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables
CA-2015-128167,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black"""
CA-2014-122336,OFF-AR-10000122,Office Supplies,Art,Newell 314
CA-2014-122336,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine
CA-2014-122336,OFF-FA-10002780,Office Supplies,Fasteners,Staples
CA-2014-122336,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White"""
US-2015-120712,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer
CA-2017-169901,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5
CA-2017-134306,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box"
CA-2017-134306,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper
CA-2017-134306,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip"
CA-2016-129714,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub
CA-2016-129714,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881
CA-2016-129714,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders
CA-2016-129714,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881
CA-2016-129714,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System
CA-2016-138520,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases
CA-2016-138520,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box"
CA-2016-138520,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
CA-2016-138520,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
CA-2016-130001,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes
CA-2017-155698,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection
CA-2017-155698,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
CA-2017-144904,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
CA-2017-144904,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair
CA-2017-144904,OFF-AR-10003732,Office Supplies,Art,Newell 333
CA-2017-144904,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories
CA-2014-123344,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
CA-2016-155516,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders
CA-2016-155516,OFF-SU-10001225,Office Supplies,Supplies,Staple remover
CA-2016-155516,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File
CA-2016-155516,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors"
CA-2017-104745,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930
CA-2017-104745,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File
US-2014-119137,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels
US-2014-119137,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router
US-2014-119137,OFF-AR-10000658,Office Supplies,Art,Newell 324
US-2014-119137,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite
US-2016-134656,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960
US-2017-134481,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"""
CA-2015-130792,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber
CA-2015-130792,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote
CA-2015-130792,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"""
CA-2016-134775,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection
CA-2016-134775,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
CA-2015-125395,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card
US-2015-168935,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal"
US-2015-168935,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200
CA-2015-122756,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server
CA-2015-122756,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive
CA-2014-115973,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils
CA-2017-101798,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders"
CA-2017-101798,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired
US-2014-135972,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone
US-2014-135972,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier
US-2014-134971,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
CA-2017-102946,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders
CA-2017-165603,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma
CA-2017-165603,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958
CA-2015-122259,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors"""
CA-2016-108987,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File
CA-2016-108987,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
CA-2016-108987,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System"""
CA-2016-108987,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card
CA-2014-113166,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974
CA-2014-155208,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"
CA-2017-117933,OFF-AP-10004249,Office Supplies,Appliances,Staple holder
CA-2017-117457,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card
CA-2017-117457,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier
CA-2017-117457,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page"
CA-2017-117457,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
CA-2017-117457,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
CA-2017-117457,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels
CA-2017-117457,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908
CA-2017-117457,FUR-BO-10001972,Furniture,Bookcases,O''Sullivan 4-Shelf Bookcase in Odessa Pine
CA-2017-117457,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair
CA-2017-142636,OFF-PA-10000157,Office Supplies,Paper,Xerox 191
CA-2017-142636,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs
CA-2017-122105,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener
CA-2016-148796,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs
CA-2017-154816,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987
CA-2017-110478,OFF-AR-10001573,Office Supplies,Art,American Pencil
CA-2017-110478,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window"
CA-2014-142048,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black
CA-2017-125388,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black"
CA-2017-125388,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files
CA-2017-155705,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs
CA-2017-149160,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame
CA-2017-149160,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System
CA-2014-101476,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner"
CA-2017-152275,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil
US-2016-123750,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System
US-2016-123750,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB
US-2016-123750,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB
US-2016-123750,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma
CA-2016-127369,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart
US-2014-150574,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers
US-2014-150574,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard
CA-2016-147375,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner"
CA-2016-147375,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908
CA-2017-130043,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897
CA-2017-157252,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair
CA-2016-115756,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame
CA-2016-115756,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
CA-2016-115756,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
CA-2016-115756,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream"
CA-2016-115756,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair
CA-2016-115756,OFF-LA-10001317,Office Supplies,Labels,Avery 520
CA-2017-154214,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
CA-2016-166674,OFF-AR-10000588,Office Supplies,Art,Newell 345
CA-2016-166674,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer
CA-2016-166674,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
CA-2016-166674,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils
CA-2016-166674,OFF-AR-10004974,Office Supplies,Art,Newell 342
CA-2016-166674,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S
CA-2017-147277,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables
CA-2017-147277,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer
CA-2016-100153,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive
US-2014-110674,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray"
US-2016-157945,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
US-2016-157945,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope
CA-2015-109638,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner
CA-2015-109638,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse
CA-2015-109638,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock
CA-2016-109869,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories
CA-2016-109869,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table
CA-2016-109869,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back
CA-2016-109869,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener
CA-2016-109869,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
US-2015-101399,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection
CA-2017-154907,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library
US-2016-100419,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket
CA-2015-154144,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
CA-2014-144666,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
CA-2014-144666,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish"
